사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2022081000100152,2022년 8월 10일 11시,수요일,부산광역시 연제구 거제동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,71세,상해없음,원동기,남,24세,경상
2022081000100184,2022년 8월 10일 12시,수요일,부산광역시 영도구 봉래동2가,중상사고,0,1,0,0,차량단독 - 기타,안전운전불이행,건조,맑음,기타 - 기타,이륜,남,75세,중상,,,,
2022081000100209,2022년 8월 10일 13시,수요일,부산광역시 서구 암남동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,47세,상해없음,화물,남,35세,경상
2.02208E+15,2022년 8월 10일 13시,수요일,부산광역시 동래구 온천동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,66세,상해없음,보행자,남,68세,중상
2022081000100261,2022년 8월 10일 15시,수요일,부산광역시 북구 덕천동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,화물,남,60세,상해없음,보행자,여,71세,중상
2022081000100262,2022년 8월 10일 15시,수요일,부산광역시 부산진구 연지동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,60세,상해없음,승용,여,54세,경상
2022081000100304,2022년 8월 10일 16시,수요일,부산광역시 동래구 온천동,중상사고,0,1,4,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,60세,상해없음,승합,남,63세,경상
2022081000100305,2022년 8월 10일 16시,수요일,부산광역시 금정구 장전동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,여,46세,상해없음,이륜,남,58세,경상
2022081000100335,2022년 8월 10일 17시,수요일,부산광역시 서구 암남동,경상사고,0,0,2,0,차대차 - 기타,중앙선침범,건조,맑음,단일로 - 기타,화물,남,43세,상해없음,승합,남,68세,경상
2022081000100336,2022년 8월 10일 17시,수요일,부산광역시 서구 초장동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,31세,상해없음,승용,남,30세,경상
2022081000100337,2022년 8월 10일 17시,수요일,부산광역시 영도구 청학동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,이륜,남,48세,상해없음,승용,여,34세,경상
2022081000100338,2022년 8월 10일 17시,수요일,부산광역시 부산진구 연지동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,63세,상해없음,승용,남,44세,상해없음
2022081000100375,2022년 8월 10일 18시,수요일,부산광역시 사상구 모라동,경상사고,0,0,1,0,차대사람 - 보도통행중,신호위반,건조,맑음,교차로 - 교차로부근,이륜,남,18세,상해없음,보행자,여,27세,경상
2022081000100417,2022년 8월 10일 19시,수요일,부산광역시 수영구 민락동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,61세,상해없음,승용,여,57세,중상
2022081000100418,2022년 8월 10일 19시,수요일,부산광역시 금정구 부곡동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,60세,상해없음,보행자,남,69세,경상
2022081000100451,2022년 8월 10일 20시,수요일,부산광역시 해운대구 우동,중상사고,0,1,0,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,53세,상해없음,이륜,남,68세,중상
2022081000100452,2022년 8월 10일 20시,수요일,부산광역시 연제구 연산동,중상사고,0,1,0,0,차대차 - 측면충돌,차로위반,건조,맑음,단일로 - 기타,승용,남,70세,상해없음,이륜,남,30세,중상
2022081000100481,2022년 8월 10일 21시,수요일,부산광역시 동래구 안락동,중상사고,0,1,0,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,27세,상해없음,이륜,남,67세,중상
2022081000100513,2022년 8월 10일 22시,수요일,부산광역시 부산진구 전포동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,원동기,남,22세,상해없음,승용,여,26세,경상
2022081100100051,2022년 8월 11일 06시,목요일,부산광역시 부산진구 당감동,중상사고,0,1,2,0,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,73세,상해없음,,,,
2022081100100062,2022년 8월 11일 07시,목요일,부산광역시 남구 문현동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,64세,상해없음,승용,남,38세,경상
2022081100100123,2022년 8월 11일 10시,목요일,부산광역시 서구 아미동2가,경상사고,0,0,1,0,차대차 - 후진중충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,39세,상해없음,이륜,남,28세,경상
2022081100100124,2022년 8월 11일 10시,목요일,부산광역시 수영구 광안동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,67세,상해없음,승용,여,50세,경상
2022081100100137,2022년 8월 11일 11시,목요일,부산광역시 해운대구 중동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,19세,기타불명,승용,남,33세,경상
2022081100100138,2022년 8월 11일 11시,목요일,부산광역시 강서구 녹산동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,66세,상해없음,승용,남,41세,경상
2022081100100139,2022년 8월 11일 11시,목요일,부산광역시 사상구 덕포동,경상사고,0,0,1,0,차대차 - 측면충돌,불법유턴,건조,맑음,단일로 - 기타,건설기계,남,54세,상해없음,승용,남,73세,경상
2022081100100199,2022년 8월 11일 13시,목요일,부산광역시 동래구 명장동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,61세,상해없음,화물,남,41세,경상
2.02208E+15,2022년 8월 11일 13시,목요일,부산광역시 부산진구 전포동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,25세,상해없음,보행자,여,22세,경상
2022081100100201,2022년 8월 11일 13시,목요일,부산광역시 부산진구 전포동,중상사고,0,1,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,25세,경상,이륜,남,42세,중상
2022081100100225,2022년 8월 11일 14시,목요일,부산광역시 북구 만덕동,중상사고,0,1,0,0,차대사람 - 보도통행중,기타,건조,맑음,단일로 - 기타,승용,여,47세,상해없음,보행자,여,89세,중상
2022081100100226,2022년 8월 11일 14시,목요일,부산광역시 연제구 연산동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,51세,상해없음,승용,여,47세,경상
2022081100100227,2022년 8월 11일 14시,목요일,부산광역시 수영구 망미동,중상사고,0,1,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승합,여,54세,상해없음,승용,남,54세,중상
2022081100100257,2022년 8월 11일 15시,목요일,부산광역시 남구 대연동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,56세,기타불명,승합,남,64세,상해없음
2022081100100258,2022년 8월 11일 15시,목요일,부산광역시 사하구 하단동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,21세,상해없음,보행자,여,51세,중상
2022081100100296,2022년 8월 11일 16시,목요일,부산광역시 남구 대연동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,56세,상해없음,승용,여,59세,중상
2022081100100297,2022년 8월 11일 16시,목요일,부산광역시 동래구 온천동,중상사고,0,1,0,0,차대사람 - 보도통행중,안전운전불이행,건조,맑음,기타 - 기타,승용,남,49세,상해없음,보행자,남,53세,중상
2022081100100298,2022년 8월 11일 16시,목요일,부산광역시 수영구 망미동,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승합,여,61세,상해없음,보행자,남,73세,중상
2022081100100331,2022년 8월 11일 17시,목요일,부산광역시 금정구 노포동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,20세,상해없음,승용,남,28세,경상
2.02208E+15,2022년 8월 11일 18시,목요일,부산광역시 동래구 온천동,경상사고,0,0,1,0,차대차 - 측면충돌,기타,젖음/습기,비,교차로 - 교차로안,이륜,남,30세,기타불명,승용,남,62세,경상
2022081100100371,2022년 8월 11일 18시,목요일,부산광역시 부산진구 개금동,경상사고,0,0,1,0,차대사람 - 기타,기타,건조,맑음,단일로 - 기타,이륜,남,21세,상해없음,보행자,남,24세,경상
2.02208E+15,2022년 8월 11일 19시,목요일,부산광역시 해운대구 우동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,젖음/습기,비,교차로 - 교차로안,승용,여,44세,상해없음,이륜,남,19세,상해없음
2022081100100401,2022년 8월 11일 19시,목요일,부산광역시 해운대구 중동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,젖음/습기,비,교차로 - 교차로횡단보도내,승용,남,60세,상해없음,보행자,여,64세,중상
2022081100100402,2022년 8월 11일 19시,목요일,부산광역시 강서구 명지동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,43세,상해없음,승용,남,70세,중상
2022081100100427,2022년 8월 11일 20시,목요일,부산광역시 부산진구 가야동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,47세,상해없음,이륜,남,29세,경상
2022081100100428,2022년 8월 11일 20시,목요일,부산광역시 강서구 대저1동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 교량,승용,여,58세,상해없음,승용,남,26세,경상
2022081100100453,2022년 8월 11일 21시,목요일,부산광역시 동래구 낙민동,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,젖음/습기,흐림,교차로 - 교차로안,승용,여,54세,상해없음,이륜,남,38세,경상
2022081100100454,2022년 8월 11일 21시,목요일,부산광역시 부산진구 양정동,중상사고,0,1,0,0,차대차 - 기타,안전거리미확보,젖음/습기,흐림,단일로 - 기타,승용,남,36세,상해없음,이륜,남,23세,중상
2022081100100455,2022년 8월 11일 21시,목요일,부산광역시 금정구 부곡동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,21세,상해없음,이륜,남,24세,경상
2022081200100002,2022년 8월 12일 00시,금요일,부산광역시 동구 초량동,중상사고,0,1,0,0,차대사람 - 차도통행중,보행자보호의무위반,건조,맑음,교차로 - 교차로부근,승용,남,55세,상해없음,보행자,여,30세,중상
2022081200100038,2022년 8월 12일 05시,금요일,부산광역시 강서구 생곡동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,남,20세,상해없음,화물,남,53세,경상
2022081200100046,2022년 8월 12일 06시,금요일,부산광역시 강서구 녹산동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,건설기계,남,61세,상해없음,승용,남,56세,중상
2022081200100059,2022년 8월 12일 07시,금요일,부산광역시 기장군 기장읍,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,74세,상해없음,자전거,남,77세,중상
2022081200100077,2022년 8월 12일 08시,금요일,부산광역시 동래구 명륜동,부상신고사고,0,0,0,1,차대차 - 기타,안전거리미확보,건조,맑음,교차로 - 교차로부근,자전거,남,75세,부상신고,승합,남,52세,상해없음
2022081200100078,2022년 8월 12일 08시,금요일,부산광역시 동래구 안락동,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,62세,상해없음,승용,남,28세,경상
2022081200100079,2022년 8월 12일 08시,금요일,부산광역시 강서구 죽림동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,56세,상해없음,승용,남,30세,경상
2022081200100116,2022년 8월 12일 09시,금요일,부산광역시 남구 대연동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로부근,승합,남,73세,상해없음,보행자,여,58세,경상
2022081200100149,2022년 8월 12일 10시,금요일,부산광역시 동구 초량동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,74세,상해없음,보행자,남,53세,경상
2.02208E+15,2022년 8월 12일 10시,금요일,부산광역시 남구 용호동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,화물,남,40세,상해없음,보행자,여,37세,중상
2022081200100151,2022년 8월 12일 10시,금요일,부산광역시 해운대구 우동,경상사고,0,0,1,0,차대차 - 기타,기타,건조,맑음,교차로 - 교차로안,승용,여,37세,상해없음,승용,남,60세,경상
2022081200100152,2022년 8월 12일 10시,금요일,부산광역시 금정구 부곡동,경상사고,0,0,3,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,61세,상해없음,승용,여,36세,경상
2022081200100153,2022년 8월 12일 10시,금요일,부산광역시 강서구 명지동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,34세,상해없음,승용,남,40세,경상
2022081200100154,2022년 8월 12일 10시,금요일,부산광역시 기장군 일광읍,사망사고,1,0,0,0,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,61세,사망,,,,
